28/05/2014;1.3594
27/05/2014;1.3636
26/05/2014;1.3645
23/05/2014;1.363
22/05/2014;1.3654
21/05/2014;1.3685
20/05/2014;1.3698
19/05/2014;1.3709
16/05/2014;1.37
15/05/2014;1.371
14/05/2014;1.371
13/05/2014;1.3701
12/05/2014;1.3757
09/05/2014;1.3754
08/05/2014;1.3852
07/05/2014;1.3912
06/05/2014;1.3928
05/05/2014;1.3876
02/05/2014;1.387
01/05/2014;1.3865
30/04/2014;1.387
29/04/2014;1.3811
28/04/2014;1.3848
25/04/2014;1.3832
24/04/2014;1.3827
23/04/2014;1.3816
22/04/2014;1.3804
21/04/2014;1.3793
18/04/2014;1.3818
17/04/2014;1.3814
16/04/2014;1.3813
15/04/2014;1.3813
14/04/2014;1.382
11/04/2014;1.3882
10/04/2014;1.3887
09/04/2014;1.3851
08/04/2014;1.3794
07/04/2014;1.3743
04/04/2014;1.3705
03/04/2014;1.3715
02/04/2014;1.3762
01/04/2014;1.3793
31/03/2014;1.3781
28/03/2014;1.375
27/03/2014;1.3744
26/03/2014;1.3793
25/03/2014;1.3824
24/03/2014;1.384
21/03/2014;1.3796
20/03/2014;1.3775
19/03/2014;1.3829
18/03/2014;1.3934
17/03/2014;1.3923
14/03/2014;1.3908
13/03/2014;1.3859
12/03/2014;1.3906
11/03/2014;1.3864
10/03/2014;1.3869
07/03/2014;1.3869
06/03/2014;1.3859
05/03/2014;1.3732
04/03/2014;1.3738
03/03/2014;1.3729
28/02/2014;1.3806
27/02/2014;1.3707
26/02/2014;1.3685
25/02/2014;1.3742
24/02/2014;1.3734
21/02/2014;1.374
20/02/2014;1.372
19/02/2014;1.3733
18/02/2014;1.3757
17/02/2014;1.3708
14/02/2014;1.3697
13/02/2014;1.368
12/02/2014;1.3592
11/02/2014;1.3637
10/02/2014;1.3634
07/02/2014;1.3638
06/02/2014;1.3588
05/02/2014;1.3531
04/02/2014;1.3515
03/02/2014;1.3531
31/01/2014;1.3487
30/01/2014;1.355
29/01/2014;1.3661
28/01/2014;1.3666
27/01/2014;1.3672
24/01/2014;1.368
23/01/2014;1.3694
22/01/2014;1.3548
21/01/2014;1.3558
20/01/2014;1.3562
17/01/2014;1.3524
16/01/2014;1.3617
15/01/2014;1.3604
14/01/2014;1.3681
13/01/2014;1.3668
10/01/2014;1.3665
09/01/2014;1.3607
08/01/2014;1.3581
07/01/2014;1.3614
06/01/2014;1.3634
03/01/2014;1.3587
02/01/2014;1.3655
01/01/2014;1.3745
31/12/2013;1.3774
30/12/2013;1.3798
27/12/2013;1.374
26/12/2013;1.3692
25/12/2013;1.3695
24/12/2013;1.3675
23/12/2013;1.3693
20/12/2013;1.3677
19/12/2013;1.3655
18/12/2013;1.3696
17/12/2013;1.3767
16/12/2013;1.3764
13/12/2013;1.3732
12/12/2013;1.3745
11/12/2013;1.3788
10/12/2013;1.3765
09/12/2013;1.3738
06/12/2013;1.3702
05/12/2013;1.3671
04/12/2013;1.3585
03/12/2013;1.3591
02/12/2013;1.3537
29/11/2013;1.3587
28/11/2013;1.3601
27/11/2013;1.3571
26/11/2013;1.3569
25/11/2013;1.3519
22/11/2013;1.3548
21/11/2013;1.3465
20/11/2013;1.3426
19/11/2013;1.3535
18/11/2013;1.3497
15/11/2013;1.3493
14/11/2013;1.346
13/11/2013;1.3462
12/11/2013;1.3428
11/11/2013;1.3408
08/11/2013;1.336
07/11/2013;1.342
06/11/2013;1.3521
05/11/2013;1.3471
04/11/2013;1.3519
01/11/2013;1.3489
31/10/2013;1.3585
30/10/2013;1.3728
29/10/2013;1.3742
28/10/2013;1.3803
25/10/2013;1.3809
24/10/2013;1.3801
23/10/2013;1.3779
22/10/2013;1.3778
21/10/2013;1.3678
18/10/2013;1.3678
17/10/2013;1.3675
16/10/2013;1.3528
15/10/2013;1.3517
14/10/2013;1.3565
11/10/2013;1.355
10/10/2013;1.3527
09/10/2013;1.3518
08/10/2013;1.3575
07/10/2013;1.3574
04/10/2013;1.3554
03/10/2013;1.3617
02/10/2013;1.3587
01/10/2013;1.3534
30/09/2013;1.3519
27/09/2013;1.3521
26/09/2013;1.348
25/09/2013;1.3528
24/09/2013;1.347
23/09/2013;1.3497
20/09/2013;1.3522
19/09/2013;1.3529
18/09/2013;1.3529
17/09/2013;1.3354
16/09/2013;1.3336
13/09/2013;1.3303
12/09/2013;1.33
11/09/2013;1.3308
10/09/2013;1.3269
09/09/2013;1.3257
06/09/2013;1.3178
05/09/2013;1.3117
04/09/2013;1.3212
03/09/2013;1.3171
02/09/2013;1.3184
30/08/2013;1.3216
29/08/2013;1.3243
28/08/2013;1.3341
27/08/2013;1.3389
26/08/2013;1.3375
23/08/2013;1.3383
22/08/2013;1.335
21/08/2013;1.3365
20/08/2013;1.3419
19/08/2013;1.334
16/08/2013;1.3332
15/08/2013;1.3355
14/08/2013;1.3259
13/08/2013;1.3264
12/08/2013;1.3308
09/08/2013;1.3344
08/08/2013;1.338
07/08/2013;1.3339
06/08/2013;1.3309
05/08/2013;1.3258
02/08/2013;1.3281
01/08/2013;1.3206
31/07/2013;1.3301
30/07/2013;1.3262
29/07/2013;1.3265
26/07/2013;1.3281
25/07/2013;1.3291
24/07/2013;1.3196
23/07/2013;1.3221
22/07/2013;1.3186
19/07/2013;1.3142
18/07/2013;1.3105
17/07/2013;1.3119
16/07/2013;1.316
15/07/2013;1.3069
12/07/2013;1.3065
11/07/2013;1.3114
10/07/2013;1.3023
09/07/2013;1.2787
08/07/2013;1.2868
05/07/2013;1.283
04/07/2013;1.2918
03/07/2013;1.3006
02/07/2013;1.2978
01/07/2013;1.3063
28/06/2013;1.3015
27/06/2013;1.3047
26/06/2013;1.3012
25/06/2013;1.3097
24/06/2013;1.313
21/06/2013;1.3124
20/06/2013;1.322
19/06/2013;1.3277
18/06/2013;1.3401
17/06/2013;1.3376
14/06/2013;1.3348
13/06/2013;1.3366
12/06/2013;1.3332
11/06/2013;1.3305
10/06/2013;1.3257
07/06/2013;1.3216
06/06/2013;1.3243
05/06/2013;1.3094
04/06/2013;1.3082
03/06/2013;1.3074
31/05/2013;1.2997
30/05/2013;1.3047
29/05/2013;1.2936
28/05/2013;1.2871
27/05/2013;1.2929
24/05/2013;1.2934
23/05/2013;1.2931
22/05/2013;1.2852
21/05/2013;1.2909
20/05/2013;1.2887
17/05/2013;1.2829
16/05/2013;1.2874
15/05/2013;1.288
14/05/2013;1.294
13/05/2013;1.2968
10/05/2013;1.2985
09/05/2013;1.3033
08/05/2013;1.3154
07/05/2013;1.3073
06/05/2013;1.3075
03/05/2013;1.3114
02/05/2013;1.3063
01/05/2013;1.3175
30/04/2013;1.3167
29/04/2013;1.3093
26/04/2013;1.303
25/04/2013;1.3005
24/04/2013;1.3018
23/04/2013;1.2996
22/04/2013;1.306
19/04/2013;1.3053
18/04/2013;1.3053
17/04/2013;1.3022
16/04/2013;1.3184
15/04/2013;1.304
12/04/2013;1.3103
11/04/2013;1.3111
10/04/2013;1.3057
09/04/2013;1.3083
08/04/2013;1.2995
05/04/2013;1.301
04/04/2013;1.2933
03/04/2013;1.2846
02/04/2013;1.2814
01/04/2013;1.2845
29/03/2013;1.2813
28/03/2013;1.2817
27/03/2013;1.277
26/03/2013;1.2858
25/03/2013;1.2857
22/03/2013;1.2981
21/03/2013;1.2904
20/03/2013;1.294
19/03/2013;1.2888
18/03/2013;1.2934
15/03/2013;1.3059
14/03/2013;1.3005
13/03/2013;1.296
12/03/2013;1.3034
11/03/2013;1.3031
08/03/2013;1.2997
07/03/2013;1.3106
06/03/2013;1.2991
05/03/2013;1.3039
04/03/2013;1.3017
01/03/2013;1.3024
28/02/2013;1.3064
27/02/2013;1.3136
26/02/2013;1.3054
25/02/2013;1.3089
22/02/2013;1.3184
21/02/2013;1.3182
20/02/2013;1.3283
19/02/2013;1.339
18/02/2013;1.3349
15/02/2013;1.3362
14/02/2013;1.3354
13/02/2013;1.345
12/02/2013;1.3447
11/02/2013;1.3398
08/02/2013;1.3363
07/02/2013;1.3396
06/02/2013;1.3522
05/02/2013;1.3584
04/02/2013;1.3511
01/02/2013;1.3651
31/01/2013;1.3577
30/01/2013;1.3566
29/01/2013;1.3491
28/01/2013;1.3454
25/01/2013;1.3458
24/01/2013;1.3375
23/01/2013;1.3315
22/01/2013;1.3313
21/01/2013;1.3317
18/01/2013;1.3318
17/01/2013;1.3374
16/01/2013;1.3282
15/01/2013;1.3311
14/01/2013;1.3387
11/01/2013;1.3334
10/01/2013;1.3254
09/01/2013;1.3064
08/01/2013;1.3083
07/01/2013;1.3106
04/01/2013;1.308
03/01/2013;1.305
02/01/2013;1.3177
01/01/2013;1.3219
31/12/2012;1.3188
28/12/2012;1.3219
27/12/2012;1.3242
26/12/2012;1.3218
25/12/2012;1.3191
24/12/2012;1.3173
21/12/2012;1.3178
20/12/2012;1.3243
19/12/2012;1.3247
18/12/2012;1.3224
17/12/2012;1.316
14/12/2012;1.3154
13/12/2012;1.3073
12/12/2012;1.3064
11/12/2012;1.3002
10/12/2012;1.2935
07/12/2012;1.2927
06/12/2012;1.2965
05/12/2012;1.3079
04/12/2012;1.3098
03/12/2012;1.3051
30/11/2012;1.3006
29/11/2012;1.2973
28/11/2012;1.2934
27/11/2012;1.2932
26/11/2012;1.297
23/11/2012;1.2982
22/11/2012;1.2871
21/11/2012;1.2825
20/11/2012;1.2815
19/11/2012;1.2804
16/11/2012;1.2734
15/11/2012;1.2763
14/11/2012;1.2732
13/11/2012;1.2705
12/11/2012;1.271
09/11/2012;1.2711
08/11/2012;1.2745
07/11/2012;1.2765
06/11/2012;1.281
05/11/2012;1.2794
02/11/2012;1.2832
01/11/2012;1.2936
31/10/2012;1.292
30/10/2012;1.2962
29/10/2012;1.2898
26/10/2012;1.2934
25/10/2012;1.2945
24/10/2012;1.2964
23/10/2012;1.2977
22/10/2012;1.3049
19/10/2012;1.3021
18/10/2012;1.3068
17/10/2012;1.3123
16/10/2012;1.3045
15/10/2012;1.2951
12/10/2012;1.2956
11/10/2012;1.293
10/10/2012;1.2894
09/10/2012;1.2873
08/10/2012;1.2972
05/10/2012;1.3017
04/10/2012;1.3014
03/10/2012;1.29
02/10/2012;1.2919
01/10/2012;1.288
28/09/2012;1.2844
27/09/2012;1.2914
26/09/2012;1.2857
25/09/2012;1.2906
24/09/2012;1.2927
21/09/2012;1.2989
20/09/2012;1.2969
19/09/2012;1.3056
18/09/2012;1.3035
17/09/2012;1.3101
14/09/2012;1.3122
13/09/2012;1.2988
12/09/2012;1.2895
11/09/2012;1.2855
10/09/2012;1.2761
07/09/2012;1.2798
06/09/2012;1.2639
05/09/2012;1.2598
04/09/2012;1.257
03/09/2012;1.2593
31/08/2012;1.2578
30/08/2012;1.2515
29/08/2012;1.2528
28/08/2012;1.2563
27/08/2012;1.2496
24/08/2012;1.2516
23/08/2012;1.2561
22/08/2012;1.2518
21/08/2012;1.2465
20/08/2012;1.2344
17/08/2012;1.2318
16/08/2012;1.2362
15/08/2012;1.2287
14/08/2012;1.2324
13/08/2012;1.2332
10/08/2012;1.2293
09/08/2012;1.2292
08/08/2012;1.2358
07/08/2012;1.2405
06/08/2012;1.2412
03/08/2012;1.2379
02/08/2012;1.2176
01/08/2012;1.2239
31/07/2012;1.2308
30/07/2012;1.2253
27/07/2012;1.2317
26/07/2012;1.2282
25/07/2012;1.2152
24/07/2012;1.2064
23/07/2012;1.2134
20/07/2012;1.2164
19/07/2012;1.2271
18/07/2012;1.2276
17/07/2012;1.2281
16/07/2012;1.2279
13/07/2012;1.224
12/07/2012;1.221
11/07/2012;1.2233
10/07/2012;1.2252
09/07/2012;1.231
06/07/2012;1.2275
05/07/2012;1.2389
04/07/2012;1.2533
03/07/2012;1.2607
02/07/2012;1.2583
29/06/2012;1.2654
28/06/2012;1.2445
27/06/2012;1.2469
26/06/2012;1.2499
25/06/2012;1.25
22/06/2012;1.2565
21/06/2012;1.2545
20/06/2012;1.267
19/06/2012;1.2691
18/06/2012;1.2577
15/06/2012;1.2645
14/06/2012;1.2614
13/06/2012;1.2571
12/06/2012;1.2499
11/06/2012;1.2483
08/06/2012;1.2501
07/06/2012;1.2582
06/06/2012;1.2572
05/06/2012;1.2446
04/06/2012;1.2496
01/06/2012;1.2408
31/05/2012;1.2375
30/05/2012;1.2373
29/05/2012;1.2493
28/05/2012;1.2543
25/05/2012;1.2518
24/05/2012;1.2533
23/05/2012;1.2584
22/05/2012;1.2676
21/05/2012;1.2816
18/05/2012;1.2773
17/05/2012;1.27
16/05/2012;1.2723
15/05/2012;1.2728
14/05/2012;1.2839
11/05/2012;1.2922
10/05/2012;1.2946
09/05/2012;1.2942
08/05/2012;1.3016
07/05/2012;1.3058
04/05/2012;1.3089
03/05/2012;1.315
02/05/2012;1.3156
01/05/2012;1.3235
30/04/2012;1.3236
27/04/2012;1.3247
26/04/2012;1.324
25/04/2012;1.3214
24/04/2012;1.3182
23/04/2012;1.3154
20/04/2012;1.3215
19/04/2012;1.3134
18/04/2012;1.3114
17/04/2012;1.313
16/04/2012;1.3138
13/04/2012;1.3072
12/04/2012;1.3187
11/04/2012;1.3102
10/04/2012;1.3076
09/04/2012;1.3117
06/04/2012;1.3088
05/04/2012;1.3064
04/04/2012;1.3139
03/04/2012;1.3229
02/04/2012;1.3328
30/03/2012;1.3336
29/03/2012;1.3293
28/03/2012;1.3321
27/03/2012;1.3329
26/03/2012;1.3361
23/03/2012;1.3262
22/03/2012;1.3187
21/03/2012;1.3207
20/03/2012;1.3217
19/03/2012;1.3236
16/03/2012;1.3168
15/03/2012;1.3094
14/03/2012;1.302
13/03/2012;1.3071
12/03/2012;1.315
09/03/2012;1.3114
08/03/2012;1.3266
07/03/2012;1.3148
06/03/2012;1.3112
05/03/2012;1.3221
02/03/2012;1.3207
01/03/2012;1.3306
29/02/2012;1.3322
28/02/2012;1.3461
27/02/2012;1.34
