28/05/2014;0.8134
27/05/2014;0.8113
26/05/2014;0.81
23/05/2014;0.8099
22/05/2014;0.8096
21/05/2014;0.8096
20/05/2014;0.8132
19/05/2014;0.8149
16/05/2014;0.8144
15/05/2014;0.8163
14/05/2014;0.8176
13/05/2014;0.8142
12/05/2014;0.8155
09/05/2014;0.8162
08/05/2014;0.8176
07/05/2014;0.8206
06/05/2014;0.8202
05/05/2014;0.8226
02/05/2014;0.822
01/05/2014;0.8209
30/04/2014;0.8216
29/04/2014;0.8205
28/04/2014;0.8239
25/04/2014;0.8234
24/04/2014;0.8229
23/04/2014;0.8234
22/04/2014;0.8205
21/04/2014;0.8211
18/04/2014;0.823
17/04/2014;0.8225
16/04/2014;0.8224
15/04/2014;0.8259
14/04/2014;0.826
11/04/2014;0.8294
10/04/2014;0.8276
09/04/2014;0.8249
08/04/2014;0.8237
07/04/2014;0.8274
04/04/2014;0.8267
03/04/2014;0.8265
02/04/2014;0.8279
01/04/2014;0.8291
31/03/2014;0.8264
28/03/2014;0.8261
27/03/2014;0.8274
26/03/2014;0.8314
25/03/2014;0.8362
24/03/2014;0.8386
21/03/2014;0.8364
20/03/2014;0.8348
19/03/2014;0.8365
18/03/2014;0.8398
17/03/2014;0.8371
14/03/2014;0.8361
13/03/2014;0.8341
12/03/2014;0.8366
11/03/2014;0.8341
10/03/2014;0.8335
07/03/2014;0.829
06/03/2014;0.8278
05/03/2014;0.8212
04/03/2014;0.8241
03/03/2014;0.8243
28/02/2014;0.8244
27/02/2014;0.8216
26/02/2014;0.8213
25/02/2014;0.824
24/02/2014;0.8242
21/02/2014;0.8257
20/02/2014;0.8238
19/02/2014;0.8229
18/02/2014;0.8246
17/02/2014;0.8206
14/02/2014;0.818
13/02/2014;0.8212
12/02/2014;0.8191
11/02/2014;0.829
10/02/2014;0.8313
07/02/2014;0.8307
06/02/2014;0.8324
05/02/2014;0.8298
04/02/2014;0.8278
03/02/2014;0.8295
31/01/2014;0.8204
30/01/2014;0.8223
29/01/2014;0.8248
28/01/2014;0.8242
27/01/2014;0.8244
24/01/2014;0.829
23/01/2014;0.8233
22/01/2014;0.8171
21/01/2014;0.823
20/01/2014;0.8257
17/01/2014;0.8243
16/01/2014;0.8325
15/01/2014;0.8311
14/01/2014;0.8319
13/01/2014;0.8343
10/01/2014;0.8291
09/01/2014;0.8255
08/01/2014;0.8253
07/01/2014;0.8296
06/01/2014;0.8311
03/01/2014;0.8279
02/01/2014;0.8312
01/01/2014;0.8296
31/12/2013;0.8312
30/12/2013;0.8359
27/12/2013;0.8343
26/12/2013;0.8338
25/12/2013;0.8404
24/12/2013;0.8354
23/12/2013;0.8372
20/12/2013;0.8368
19/12/2013;0.8341
18/12/2013;0.8357
17/12/2013;0.8461
16/12/2013;0.8442
13/12/2013;0.8431
12/12/2013;0.841
11/12/2013;0.8416
10/12/2013;0.8369
09/12/2013;0.8363
06/12/2013;0.8385
05/12/2013;0.8369
04/12/2013;0.8292
03/12/2013;0.8291
02/12/2013;0.8278
29/11/2013;0.8301
28/11/2013;0.8323
27/11/2013;0.8339
26/11/2013;0.8367
25/11/2013;0.8367
22/11/2013;0.8353
21/11/2013;0.8327
20/11/2013;0.8337
19/11/2013;0.8395
18/11/2013;0.8382
15/11/2013;0.8372
14/11/2013;0.8378
13/11/2013;0.8399
12/11/2013;0.8447
11/11/2013;0.8385
08/11/2013;0.8345
07/11/2013;0.8347
06/11/2013;0.8407
05/11/2013;0.8395
04/11/2013;0.8464
01/11/2013;0.8471
31/10/2013;0.8471
30/10/2013;0.8562
29/10/2013;0.8567
28/10/2013;0.8541
25/10/2013;0.8535
24/10/2013;0.8518
23/10/2013;0.8521
22/10/2013;0.8489
21/10/2013;0.8471
18/10/2013;0.8462
17/10/2013;0.8462
16/10/2013;0.8482
15/10/2013;0.845
14/10/2013;0.8482
11/10/2013;0.8492
10/10/2013;0.8467
09/10/2013;0.8473
08/10/2013;0.8438
07/10/2013;0.8436
04/10/2013;0.8458
03/10/2013;0.8428
02/10/2013;0.837
01/10/2013;0.8352
30/09/2013;0.8374
27/09/2013;0.8375
26/09/2013;0.8407
25/09/2013;0.841
24/09/2013;0.8415
23/09/2013;0.8409
20/09/2013;0.8442
19/09/2013;0.8436
18/09/2013;0.8377
17/09/2013;0.8396
16/09/2013;0.8387
13/09/2013;0.8378
12/09/2013;0.8414
11/09/2013;0.8411
10/09/2013;0.8434
09/09/2013;0.8445
06/09/2013;0.843
05/09/2013;0.8415
04/09/2013;0.8452
03/09/2013;0.846
02/09/2013;0.8488
30/08/2013;0.8529
29/08/2013;0.8541
28/08/2013;0.8592
27/08/2013;0.8613
26/08/2013;0.8583
23/08/2013;0.8587
22/08/2013;0.8567
21/08/2013;0.8523
20/08/2013;0.8561
19/08/2013;0.8522
16/08/2013;0.8534
15/08/2013;0.8535
14/08/2013;0.8548
13/08/2013;0.8582
12/08/2013;0.8601
09/08/2013;0.8602
08/08/2013;0.8612
07/08/2013;0.8609
06/08/2013;0.8667
05/08/2013;0.8635
02/08/2013;0.8692
01/08/2013;0.8733
31/07/2013;0.8744
30/07/2013;0.8699
29/07/2013;0.864
26/07/2013;0.8629
25/07/2013;0.8616
24/07/2013;0.8616
23/07/2013;0.8597
22/07/2013;0.8588
19/07/2013;0.8604
18/07/2013;0.8612
17/07/2013;0.8623
16/07/2013;0.8685
15/07/2013;0.8653
12/07/2013;0.8649
11/07/2013;0.8621
10/07/2013;0.863
09/07/2013;0.8594
08/07/2013;0.8607
05/07/2013;0.8608
04/07/2013;0.8569
03/07/2013;0.8511
02/07/2013;0.8558
01/07/2013;0.8585
28/06/2013;0.8557
27/06/2013;0.8546
26/06/2013;0.849
25/06/2013;0.8486
24/06/2013;0.85
21/06/2013;0.8509
20/06/2013;0.8535
19/06/2013;0.8569
18/06/2013;0.8563
17/06/2013;0.85
14/06/2013;0.8496
13/06/2013;0.8512
12/06/2013;0.8505
11/06/2013;0.8505
10/06/2013;0.8509
07/06/2013;0.8498
06/06/2013;0.8486
05/06/2013;0.8499
04/06/2013;0.8546
03/06/2013;0.8535
31/05/2013;0.8554
30/05/2013;0.8564
29/05/2013;0.8551
28/05/2013;0.8548
27/05/2013;0.8566
24/05/2013;0.8551
23/05/2013;0.8563
22/05/2013;0.8542
21/05/2013;0.8518
20/05/2013;0.8444
17/05/2013;0.846
16/05/2013;0.8431
15/05/2013;0.8462
14/05/2013;0.8497
13/05/2013;0.8477
10/05/2013;0.8453
09/05/2013;0.8436
08/05/2013;0.8465
07/05/2013;0.8445
06/05/2013;0.8412
03/05/2013;0.8426
02/05/2013;0.8407
01/05/2013;0.8468
30/04/2013;0.8477
29/04/2013;0.8451
26/04/2013;0.8415
25/04/2013;0.8427
24/04/2013;0.8526
23/04/2013;0.8527
22/04/2013;0.8544
19/04/2013;0.8573
18/04/2013;0.8542
17/04/2013;0.8544
16/04/2013;0.8576
15/04/2013;0.8532
12/04/2013;0.8534
11/04/2013;0.8518
10/04/2013;0.8521
09/04/2013;0.8538
08/04/2013;0.8524
05/04/2013;0.8482
04/04/2013;0.8488
03/04/2013;0.8481
02/04/2013;0.848
01/04/2013;0.8434
29/03/2013;0.8435
28/03/2013;0.8437
27/03/2013;0.8443
26/03/2013;0.8482
25/03/2013;0.8469
22/03/2013;0.852
21/03/2013;0.8503
20/03/2013;0.8565
19/03/2013;0.8535
18/03/2013;0.8568
15/03/2013;0.865
14/03/2013;0.8621
13/03/2013;0.8681
12/03/2013;0.8742
11/03/2013;0.8736
08/03/2013;0.871
07/03/2013;0.873
06/03/2013;0.864
05/03/2013;0.8626
04/03/2013;0.8617
01/03/2013;0.8667
28/02/2013;0.8617
27/02/2013;0.8666
26/02/2013;0.8631
25/02/2013;0.8613
22/02/2013;0.8646
21/02/2013;0.8644
20/02/2013;0.8712
19/02/2013;0.868
18/02/2013;0.8631
15/02/2013;0.8612
14/02/2013;0.8621
13/02/2013;0.8653
12/02/2013;0.8591
11/02/2013;0.8554
08/02/2013;0.8459
07/02/2013;0.8531
06/02/2013;0.863
05/02/2013;0.8674
04/02/2013;0.857
01/02/2013;0.8693
31/01/2013;0.856
30/01/2013;0.8582
29/01/2013;0.8561
28/01/2013;0.8572
25/01/2013;0.8514
24/01/2013;0.8469
23/01/2013;0.8403
22/01/2013;0.8411
21/01/2013;0.8413
18/01/2013;0.839
17/01/2013;0.8355
16/01/2013;0.8303
15/01/2013;0.8285
14/01/2013;0.8319
11/01/2013;0.8271
10/01/2013;0.8205
09/01/2013;0.8151
08/01/2013;0.8147
07/01/2013;0.8138
04/01/2013;0.8136
03/01/2013;0.8109
02/01/2013;0.8111
01/01/2013;0.8121
31/12/2012;0.8121
28/12/2012;0.8176
27/12/2012;0.8218
26/12/2012;0.8195
25/12/2012;0.8203
24/12/2012;0.8174
21/12/2012;0.815
20/12/2012;0.8135
19/12/2012;0.8149
18/12/2012;0.8137
17/12/2012;0.8121
14/12/2012;0.8141
13/12/2012;0.8116
12/12/2012;0.8093
11/12/2012;0.807
10/12/2012;0.8049
07/12/2012;0.806
06/12/2012;0.8077
05/12/2012;0.8127
04/12/2012;0.8133
03/12/2012;0.8111
30/11/2012;0.8116
29/11/2012;0.8087
28/11/2012;0.8077
27/11/2012;0.8076
26/11/2012;0.8093
23/11/2012;0.8093
22/11/2012;0.8079
21/11/2012;0.8038
20/11/2012;0.8047
19/11/2012;0.8052
16/11/2012;0.8016
15/11/2012;0.8054
14/11/2012;0.8036
13/11/2012;0.8002
12/11/2012;0.8003
09/11/2012;0.7996
08/11/2012;0.7976
07/11/2012;0.7982
06/11/2012;0.8009
05/11/2012;0.8006
02/11/2012;0.8011
01/11/2012;0.8022
31/10/2012;0.8031
30/10/2012;0.8063
29/10/2012;0.8046
26/10/2012;0.8037
25/10/2012;0.8027
24/10/2012;0.8087
23/10/2012;0.8137
22/10/2012;0.8151
19/10/2012;0.8133
18/10/2012;0.8138
17/10/2012;0.8125
16/10/2012;0.8097
15/10/2012;0.8057
12/10/2012;0.8058
11/10/2012;0.8056
10/10/2012;0.8053
09/10/2012;0.8049
08/10/2012;0.8089
05/10/2012;0.8071
04/10/2012;0.804
03/10/2012;0.8026
02/10/2012;0.8002
01/10/2012;0.7987
28/09/2012;0.7962
27/09/2012;0.7953
26/09/2012;0.7957
25/09/2012;0.7967
24/09/2012;0.7971
21/09/2012;0.7992
20/09/2012;0.7997
19/09/2012;0.8048
18/09/2012;0.8024
17/09/2012;0.8068
14/09/2012;0.8084
13/09/2012;0.8039
12/09/2012;0.8006
11/09/2012;0.8
10/09/2012;0.7981
07/09/2012;0.7998
06/09/2012;0.793
05/09/2012;0.792
04/09/2012;0.7916
03/09/2012;0.7926
31/08/2012;0.792
30/08/2012;0.7923
29/08/2012;0.7911
28/08/2012;0.794
27/08/2012;0.7911
24/08/2012;0.7917
23/08/2012;0.7917
22/08/2012;0.7892
21/08/2012;0.79
20/08/2012;0.7857
17/08/2012;0.7852
16/08/2012;0.7854
15/08/2012;0.7832
14/08/2012;0.7857
13/08/2012;0.7861
10/08/2012;0.7845
09/08/2012;0.7864
08/08/2012;0.7896
07/08/2012;0.7934
06/08/2012;0.7946
03/08/2012;0.7914
02/08/2012;0.785
01/08/2012;0.7868
31/07/2012;0.7849
30/07/2012;0.7809
27/07/2012;0.7827
26/07/2012;0.7827
25/07/2012;0.7841
24/07/2012;0.7778
23/07/2012;0.7816
20/07/2012;0.7788
19/07/2012;0.7806
18/07/2012;0.7842
17/07/2012;0.7851
16/07/2012;0.7853
13/07/2012;0.7861
12/07/2012;0.7907
11/07/2012;0.7892
10/07/2012;0.7896
09/07/2012;0.793
06/07/2012;0.7926
05/07/2012;0.7977
04/07/2012;0.8031
03/07/2012;0.8034
02/07/2012;0.8017
29/06/2012;0.8074
28/06/2012;0.8022
27/06/2012;0.801
26/06/2012;0.7989
25/06/2012;0.8027
22/06/2012;0.8062
21/06/2012;0.8048
20/06/2012;0.8073
19/06/2012;0.8063
18/06/2012;0.8027
15/06/2012;0.8059
14/06/2012;0.8111
13/06/2012;0.8102
12/06/2012;0.8026
11/06/2012;0.806
08/06/2012;0.8082
07/06/2012;0.8096
06/06/2012;0.811
05/06/2012;0.8095
04/06/2012;0.812
01/06/2012;0.8078
31/05/2012;0.8023
30/05/2012;0.7988
29/05/2012;0.7987
28/05/2012;0.7996
25/05/2012;0.7993
24/05/2012;0.8
23/05/2012;0.8012
22/05/2012;0.8048
21/05/2012;0.8091
18/05/2012;0.8072
17/05/2012;0.8038
16/05/2012;0.7993
15/05/2012;0.7957
14/05/2012;0.7976
11/05/2012;0.8038
10/05/2012;0.8015
09/05/2012;0.8017
08/05/2012;0.8055
07/05/2012;0.8065
04/05/2012;0.8106
03/05/2012;0.8127
02/05/2012;0.8123
01/05/2012;0.8159
30/04/2012;0.8154
27/04/2012;0.8144
26/04/2012;0.8175
25/04/2012;0.8173
24/04/2012;0.8169
23/04/2012;0.8153
20/04/2012;0.819
19/04/2012;0.818
18/04/2012;0.8186
17/04/2012;0.8239
16/04/2012;0.8263
13/04/2012;0.8249
12/04/2012;0.8259
11/04/2012;0.8238
10/04/2012;0.8239
09/04/2012;0.8247
06/04/2012;0.8241
05/04/2012;0.8255
04/04/2012;0.8268
03/04/2012;0.8316
02/04/2012;0.8312
30/03/2012;0.8336
29/03/2012;0.8338
28/03/2012;0.8383
27/03/2012;0.8352
26/03/2012;0.8367
23/03/2012;0.8355
22/03/2012;0.8337
21/03/2012;0.8324
20/03/2012;0.8334
19/03/2012;0.8329
16/03/2012;0.8317
15/03/2012;0.8329
14/03/2012;0.8307
13/03/2012;0.8328
12/03/2012;0.8409
09/03/2012;0.8366
08/03/2012;0.8383
07/03/2012;0.8352
06/03/2012;0.8341
05/03/2012;0.8332
02/03/2012;0.8337
01/03/2012;0.8344
29/02/2012;0.8369
28/02/2012;0.8468
27/02/2012;0.8469
24/02/2012;0.8469
23/02/2012;0.8496
22/02/2012;0.8452
21/02/2012;0.8386
20/02/2012;0.8355
17/02/2012;0.8307
16/02/2012;0.8318
15/02/2012;0.8325
14/02/2012;0.8363
13/02/2012;0.8365
